"","Lake","Identifier.1","Analysis","Row","Comment","Area.44","d.13C.12C","Area.28","d.15N.14N","Identifier","drift.d13C_adj","GA1.temp","GA2.temp","slope.correction","intercept.correction","d13C_VPDB","d13C_drift.VPDB","d15N_air","d15N_air2","ProcessedOrder","DataSheetNum","People","FISH_ID","Length_mm","Depth_mm","Width_mm","TotalMass_g","VisceraMass_mg","StomContMass_mg","GonadMass_mg","Notes.and.observations...visible.eggs.","CORRECTEDDepth_mm","CORRECTEDWidth_mm","Date","Pull","FreezeDried","Groud","Packed...Tray","Packed...Mass","Packed...Date","X","lakeabv","elev_m","maxdepth_m","WatershedAreaTotal_m2","WatershedAreaofupstreamlakes_m2","Lake_Volume_m3","AddtionalUpstreamVolume_m3","PerimeterLength_m","Area_m2","SDI","Area_ha","IlluminatedBottom_morethan1_ha","MostLightLittoral_morethan50_ha","PerLit_1percentlight","PerLit_50percentofLight","X.Littoral.at.15m","Date.Started","Secchi_m","Rainbow.Trout","Brown.Trout","Total.Fish","Overnight","Notes","Set1","Set2","Set.3","Set4","Hours.net.wet","Minutes","Total.minutes","Total.hours..decimal.","CPUE","X.Elevation_m","Repro","Miles.from.Trailhead","Depth_m","USGS_ReconAlpineLakesReport","Bins","AvgDepth_m","Percent_Littoral","EB","CurrentlyStocked","Has.Natural.Repro","Name_2","Name_3","County","Latitude","Longitude","Elevation_ft","Elevation_m","SizeAcres","Hectares_convertion","Depth_ft","Jurisdiction","Wilderness","CID","GeometryID","kd","kd.below1m","kd.2pt","wateradj","onepercent.kd.2pt","fiftypercent.kd.2pt","onepercent.kd.below1m","fiftypercent.kd.below1m","Totm2overTotm3","Subm2overSubm3","ordered.lit","ordered.depth","ordered.elv","ordered.CPUE","tot.biomass","BMPU","species"
"135","Melakwa, Upper","UML_RBT_02",16463,24,0.342,129.296,-10.148,26.592,6.113,"UML_RBT_02",-10.1431421895745,-17.4534171576614,-2.71100296438876,0.990339832309306,-11.0151857788572,-21.065154397132,-21.0603435139699,5.68303249173184,5.69622619047619,90,3,"RS mainly","UML-RBT-02",158.5,42.1,17.1,47.3,10739,"1915",NA,"UML Rock bag. Cricket? Aquatic invert?",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"136","Melakwa, Upper","UML_RBT_03",16629,73,0.337,126.181,-15.581,27.852,6.79,"UML_RBT_03",-15.5117671540286,-17.730334963082,-2.96468142285893,0.988781157584945,-10.768578870835,-26.174778087166,-26.1063219535835,6.35528468929635,6.35490952380952,91,3,"RS mainly","UML-RBT-03",370.1,75.6,31.3,433.6,48345,"8051",NA,"UML Rock bag. Stomach content mass, primarily waste",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"137","Melakwa, Upper","UML_RBT_04",16536,45,0.344,128.223,-15.409,28.561,6.691,"UML_RBT_04",-15.5597788668039,-17.7804357083827,-2.68591755673238,0.967238559940635,-11.1020769703069,-26.0062559404321,-26.152095074429,6.22514624770182,6.2497619047619,92,3,"RS mainly","UML-RBT-04",315,64.8,27.5,278.2,34701,"3081",1638,"UML Rock bag. Small male gonad. Stomach content mass, primarily waste",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"138","Melakwa, Upper","UML_RBT_05",16481,42,0.349,139.914,-11.468,29.013,5.858,"UML_RBT_05",-11.4594988317554,-17.575992799423,-2.82359808038408,0.989669831783837,-10.9055701627611,-22.2551037936582,-22.2466904439116,5.42847582676389,5.44122619047619,93,3,"RS mainly","UML-RBT-05",186.5,46,22.2,80.3,10353,"1543",NA,"UML Rock bag. Small pink, maybe gonad?",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"139","Melakwa, Upper","UML_RBT_06",16454,15,0.338,136.146,-12.889,27.457,6.376,"UML_RBT_06",-12.8859638684841,-17.5324944929474,-2.78364155400714,0.989907490463392,-10.9444523749232,-23.7033700195058,-23.7003645301762,5.94557524814976,5.95922619047619,94,3,"RS mainly","UML-RBT-06",177,44.3,17.2,70.9,11893,"3160",NA,"UML Rock bag. Beginning gonad? Pink; full stomach -> beetles?",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"140","Melakwa, Upper","UML_RBT_07",16580,24,0.349,130.645,-12.604,29.046,6.449,"UML_RBT_07",-12.5812385163929,-17.7797563322624,-3.01217153464733,0.988651847955387,-10.7220110459123,-23.182978937542,-23.1604757547116,6.01475684974615,6.01390952380952,95,4,"RS mainly","UML-RBT-07",277,61.8,33.2,245.9,30133,"3541",NA,"UML Rock bag. Liver was large and dense; some pieces in parts bag.",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"141","Melakwa, Upper","UML_RBT_08",16530,39,0.348,133.802,-11.594,28.031,6.138,"UML_RBT_08",-11.7246750178967,-17.838928429743,-2.73263811979219,0.966484802055124,-11.0589467877044,-22.2643715827315,-22.3906670015369,5.67519638977102,5.6967619047619,96,4,"RS mainly","UML-RBT-08",198,48.5,23.5,98.3,11779,"2489",NA,"UML Rock bag.",NA,NA,"8/10/2018","6:12p",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"142","Melakwa, Upper","UML_RBT_09",16640,84,0.341,132.736,-13.463,28.232,4.994,"UML_RBT_09",-13.3833348073753,-17.8029059924228,-3.03441656684929,0.988591289148247,-10.7002022143657,-24.0096067401685,-23.9308504246914,4.5617714933076,4.55890952380952,197,8,"RS","UML-RBT-09",169.6,38.9,18.2,56.6,10274,"3239",2152,"9/9/18 - pulled from overnight set; super full stomach, dark insects",NA,NA,"9/9/2018","",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"143","Melakwa, Upper","UML_RBT_10",16548,57,0.342,119.882,-14.757,25.291,5.593,"UML_RBT_10",-14.9479865646183,-17.6929849485931,-2.61606700708516,0.968367676778625,-11.1666852700517,-25.4568870762739,-25.6418322921493,5.13320240681932,5.1517619047619,198,8,"RS","UML-RBT-10",218.5,48.2,25.9,119,19021,"6329",93,"9/9/18 - pulled from overnight set; tiny eggs; super full stomach -> dark insects [length changed from 118.5 to 218.5 on 4/2 based on the point being very outside the tradtional curve. Upon looking back at the photo it seems very clear the fish is much longer than 118 mm and likely about 218. It is a reasonable typo and correction. RRS 4/2/19]",NA,NA,"9/9/2018","",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"144","Melakwa, Upper","UML_RBT_11",16532,41,0.337,125.14,-18.385,25.238,5.861,"UML_RBT_11",-18.5223763008658,-17.7481121629527,-2.66009940008901,0.967655597159564,-11.1259399265031,-28.9162880802817,-29.0492210267315,5.39972421861942,5.4197619047619,199,8,"RS","UML-RBT-11",260.5,62.1,29.2,201.7,33897,"4789",NA,"9/9/18 - pulled from overnight set; fatty viscera; mushy waste in gut, small amount of red in stomach, copepods?",NA,NA,"9/9/2018","",NA,NA,NA,NA,NA,16,"UML",1371.6,5.4864,872925,0,19206.7414,0,460.001721,9272.361742,1.347594846,0.927236,0.927236,0.927236,100,100,100,"8/10/2018","max",11,2,13,1,"","2:18p-6:12p","6:45p-10:15a","","",19,30,1170,19.5,0.666666667,1371.6,"NULL",4.26,5.4864,"N",2,NA,"NULL","","Yes","NULL","NULL","NULL","King",47.45261022,-121.4700959,4500,1371.6,2.11,0.85388746,18,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",132,"L3271",0.137461276171073,0.0496351460560639,0.179296719623021,1.573,25.68,3.87,92.78,13.96,45.448885983335,45.448885983335,"Melakwa, Upper","Melakwa, Upper","Melakwa, Upper","Melakwa, Upper",2114.6,108.441025641026,"rainbow"
"145","Olallie","OLA_RBT_01",16508,17,0.346,135.147,-23.926,27.866,6.857,"OLA_RBT_01",-23.982960905237,-17.8530300089202,-2.74390163607028,0.966303259838287,-11.0485589043897,-34.1683306992805,-34.2233722076944,6.3902306535183,6.41576190476191,63,2,"RS mainly","OLA-RBT-01",213,38.2,18.8,89.4,8815,"2288",NA,"captured 8/27/18",40.7,21.3,"8/27/2018","",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"146","Olallie","OLA_RBT_03",16480,41,0.357,136.817,-18.155,29.134,7.402,"OLA_RBT_03",-18.1467012405231,-17.5402406085645,-2.79075695453764,0.989865160195893,-10.9375269201288,-28.9085289034852,-28.9003142506062,6.96979147660902,6.98522619047619,65,2,"RS mainly","OLA-RBT-03",161.2,32,16,44,3934,"506",NA,"captured 8/27/18",NA,NA,"8/27/2018","",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"147","Olallie","OLA_RBT_08",16628,72,0.348,131.96,-23.518,30.168,7.417,"OLA_RBT_08",-23.4497155491789,-17.7943148225115,-3.02616111730901,0.988613762521764,-10.7082954718201,-33.9585139388069,-33.8910069909589,6.98141652330802,6.98190952380952,70,2,"RS mainly","OLA-RBT-08",202,32.8,17.2,58.6,5026,"402",NA,"captured 8/27/18. Fins eaten, small gonads (female), stomach empty - waste from intestines",NA,NA,"8/27/2018","",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"148","Olallie","OLA_RBT_09",16547,56,0.341,125.608,-19.134,28.269,6.671,"OLA_RBT_09",-19.3216359231337,-17.7530188834396,-2.66401860129209,0.96759226767819,-11.1223162004389,-29.6362266501934,-29.8177817185562,6.20525656025405,6.22976190476191,71,2,"RS mainly","OLA-RBT-09",172,31.2,16.1,46,3342,"744",NA,"captured 8/27/18. Fairly empty, some small zoops.",NA,NA,"8/27/2018","",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"149","Olallie","OLA_RBT_02",16641,85,0.349,133.409,-24.123,29.99,7.468,"OLA_RBT_02",-24.042386412225,-17.8103568395237,-3.04157625440162,0.988571799536915,-10.6931834887574,-34.5405010089864,-34.4608086894526,7.03234590693576,7.03290952380952,64,2,"RS mainly","OLA-RBT-02",217.5,36.5,16.5,82.1,12029,"1326",6456,"captured 8/27/18. Full of eggs, each 4-5mm in diameter. Spawning colors but very white flesh.",39,19,"8/27/2018","",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"150","Olallie","OLA_RBT_11",16704,57,0.349,91.001,-19.778,20.592,6.549,"OLA_RBT_11",-21.2085796065253,-17.3185805416507,-1.71509451779156,0.935688344109469,-12.0952060506564,-30.6012501204535,-31.9398267835999,5.98768069621924,5.99563333333333,122,5,"RS mainly","OLA-RBT-11",158.1,30.5,15,35.6,2684,"231",NA,"2nd pull. 8/28/18. minimal content, insects",NA,NA,"8/29/2018","2nd",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"151","Olallie","OLA_RBT_12",16633,77,0.334,123.95,-22.658,27.759,7.2,"OLA_RBT_12",-22.5849735734274,-17.705635349587,-2.94094700543063,0.988845796110448,-10.7918569170963,-33.1971249653668,-33.1249130904456,6.7647169890488,6.76490952380952,123,5,"RS mainly","OLA-RBT-12",160.5,31.5,17.5,41.4,2584,"586",NA,"2nd pull. 8/28/18. all fins and eyes eaten by crayfish. Mostly empty stomach",NA,NA,"8/30/2018","2nd",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"152","Olallie","OLA_RBT_13",18036,21,0.334,111.808,-20.797,22.763,6.254,"OLA_RBT_13",-20.9749041401274,-17.7876185036326,-2.88380289332691,0.979614910822193,-10.8749836858248,-31.2480349861939,-31.4223125345597,6.12223948998818,6.08764285714286,124,5,"RS mainly","OLA-RBT-13",167.2,31.9,17.5,46.6,3037,"306",NA,"2nd pull. 8/28/18. mostly empty.",NA,NA,"8/31/2018","2nd",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"153","Olallie","OLA_RBT_10",16469,30,0.341,131.377,-21.06,28.573,4.272,"OLA_RBT_10",-21.0539277369681,-17.4774405057972,-2.73307024978961,0.99020844881803,-10.9936907474451,-31.8474806795528,-31.8414678733952,3.8452331968064,3.85522619047619,121,5,"RS mainly","OLA-RBT-10",142,26.2,14.8,28.7,2631,"454",NA,"2nd pull. 8/28/18. stomach empty, waste and lining",NA,NA,"8/28/2018","2nd",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"154","Olallie","OLA_RBT_15",18037,22,0.348,121.707,-23.047,26.368,6.994,"OLA_RBT_15",-23.2333757658477,-17.8932228065096,-2.95280414999291,0.97721491851447,-10.8144757331755,-33.3363479601785,-33.5184771390144,6.85801342708059,6.82764285714286,126,5,"RS mainly","OLA-RBT-15",200,39.1,18.2,72.2,8066,"2954",NA,"2nd pull. 8/28/18. slurry in stomach; lots of waste",NA,NA,"9/2/2018","2nd",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
"155","Olallie","OLA_RBT_16",18028,13,0.339,113.264,-20.558,25.161,7.01,"OLA_RBT_16",-20.6681311343646,-17.803151372103,-2.89395198209403,0.979261167422833,-10.866065203549,-30.9977162834276,-31.1055634266351,6.87392205274745,6.84364285714286,127,5,"RS mainly","OLA-RBT-16",186.1,36.2,17.4,57,5050,"1221",NA,"2nd pull. 8/28/18. emptyish with waste",NA,NA,"9/3/2018","2nd",NA,NA,NA,NA,NA,11,"OLA",1152.144,12.192,1301600,0,377041,0,1049,55594,1.255037189,5.559385,3.472687,0.747112,62.46530866,13.43875267,100,"8/27/2018","7.25",17,0,17,1,"crayfish","1:30p-7:00p","7:00p-10:00a","","",20,30,1230,20.5,0.829268293,1152.144,"Yes",3,12.192,"N",4,NA,"NULL","","No","Yes","Divide","NULL","King",47.42220981,-121.5103964,3780,1152.144,13.4,5.4227924,40,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",92,"L3499",0.411061535923991,0.526094994966801,0.440967635497322,1.338,10.44,1.57,8.75,1.32,3.45214446174289,3.45214446174289,"Olallie","Olallie","Olallie","Olallie",966.7,47.1560975609756,"rainbow"
